Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,label,Gender_Male,Internet Service_Fiber optic,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,1,0,31,0,0,0,0,1,0,0,1,49.2,1498.55,0,0,0,0,0,0,0,1
0,0,0,21,0,0,0,1,0,0,1,0,61.65,1393.6,0,1,0,0,0,0,0,1
0,1,0,2,0,0,0,0,0,0,0,1,44.6,80.55,1,0,0,0,0,1,0,0
0,1,0,50,1,0,1,0,1,1,1,0,103.7,5071.05,1,1,1,0,0,0,1,0
0,1,0,48,1,0,1,0,1,1,1,1,105.1,5083.55,0,0,1,0,0,1,0,0
0,0,0,4,1,0,1,0,0,0,0,0,78.45,330.05,1,1,1,0,0,0,1,0
0,0,0,8,1,0,0,0,0,0,0,1,75.25,576.7,0,0,1,0,0,0,1,0
1,0,0,72,1,1,1,1,1,0,1,1,107.4,7748.75,0,0,1,0,1,0,0,0
1,1,0,1,1,0,0,0,0,0,0,1,73.55,73.55,1,1,1,0,0,0,1,0
0,1,0,39,0,1,0,1,1,1,1,1,104.7,4134.85,1,0,1,1,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,1,70.35,139.05,1,0,1,0,0,0,1,0
0,0,0,12,1,0,0,0,0,1,1,1,96.05,1148.1,1,1,1,0,0,0,1,0
0,1,0,2,0,0,0,0,0,0,0,0,70.4,147.15,1,0,1,0,0,0,1,0
1,0,0,2,0,1,0,1,0,1,0,0,66.4,94.55,1,1,0,0,0,0,0,0
0,1,0,65,1,0,1,1,1,1,1,1,84.2,5324.5,0,1,0,0,1,0,0,0
0,1,0,21,0,1,0,1,1,1,1,0,80.9,1714.95,0,0,0,1,0,0,0,1
1,0,0,28,1,0,1,1,0,1,1,1,106.15,3152.5,1,0,1,0,0,0,1,0
0,0,0,53,0,0,1,0,1,0,0,1,80.6,4348.1,0,1,1,0,0,0,0,1
0,0,0,60,0,1,0,1,1,1,1,0,79.0,4801.1,0,1,0,1,0,0,0,1
0,0,0,24,1,0,0,1,0,1,1,1,98.75,2407.3,1,0,1,0,0,0,1,0
0,1,0,34,0,0,0,0,0,1,0,0,78.3,2564.3,1,1,1,0,0,0,1,0
0,0,0,62,1,0,0,1,0,1,1,1,96.75,6125.4,1,1,1,1,0,0,1,0
0,0,0,43,1,0,0,0,1,1,1,1,100.0,4211.55,1,1,1,1,0,0,1,0
0,0,0,48,1,0,1,1,0,1,1,1,106.1,5082.8,1,1,1,1,0,1,0,0
0,0,0,25,1,0,1,0,0,1,1,1,100.25,2387.75,1,0,1,0,0,0,1,0
0,0,1,7,1,0,0,0,0,1,1,0,95.0,655.5,1,1,1,0,0,0,0,1
1,1,1,68,1,0,0,1,1,1,1,1,107.15,7379.8,0,1,1,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,70.8,70.8,1,0,1,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,1,75.1,75.1,1,0,1,0,0,0,1,0
0,1,1,29,0,0,0,0,0,1,1,1,87.8,2621.75,0,0,1,0,0,1,0,0
0,1,1,40,1,1,1,0,1,1,1,1,110.1,4469.1,0,1,1,0,0,1,0,0
0,1,0,17,1,0,0,1,0,1,0,0,88.25,1460.65,1,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,1,1,95.6,95.6,1,0,1,0,0,0,1,0
1,0,0,4,1,0,0,1,0,1,0,1,89.2,346.2,1,0,1,0,0,0,1,0
0,1,0,38,1,1,0,0,0,1,0,0,91.7,3479.05,0,1,1,0,0,0,0,0
0,1,1,26,0,0,0,0,0,0,1,0,78.95,2034.25,0,1,1,1,0,0,0,0
0,1,0,24,0,1,0,0,1,1,1,0,74.4,1712.9,0,1,0,1,0,0,0,0
0,1,1,17,1,1,0,0,1,0,0,1,62.1,1096.65,0,1,0,1,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,70.0,153.05,1,0,1,0,0,0,0,0
0,1,0,15,1,0,0,0,0,0,0,1,74.9,1107.25,1,1,1,0,0,0,0,0
0,0,0,1,1,0,0,1,0,1,1,1,101.45,101.45,1,1,1,0,0,0,1,0
0,1,0,5,1,0,1,0,0,0,0,1,81.3,416.3,1,1,1,0,0,0,1,0
1,1,0,72,1,1,1,1,0,1,1,1,112.4,8046.85,0,0,1,0,1,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,69.4,69.4,1,0,1,0,0,0,0,1
1,1,0,56,1,0,0,0,1,0,0,1,76.85,4275.75,0,0,1,0,0,0,0,0
0,0,0,15,1,1,0,0,0,0,0,1,55.7,899.8,1,0,0,0,0,0,0,1
1,0,0,3,1,0,0,1,0,1,0,0,91.05,289.1,1,1,1,0,0,0,1,0
0,0,0,14,0,1,0,0,0,0,0,0,50.1,709.5,0,0,0,0,0,0,0,0
0,0,0,24,1,0,0,0,1,0,0,0,54.6,1242.25,0,1,0,1,0,0,0,0
0,0,0,28,1,0,1,0,0,0,1,1,89.95,2625.55,1,0,1,0,0,0,1,0
0,1,0,40,0,0,1,1,0,0,0,1,80.0,3168.75,0,1,1,0,0,0,1,0
0,0,0,31,1,0,0,0,1,0,0,1,79.85,2404.15,1,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0,1,75.9,75.9,1,1,1,0,0,0,1,0
0,1,1,66,1,0,0,0,0,0,0,1,74.25,4859.25,0,0,1,1,0,0,0,0
0,1,1,31,1,1,0,1,0,1,0,0,98.05,3082.1,0,1,1,1,0,0,0,0
0,0,0,38,0,1,1,1,0,0,0,1,83.9,3233.6,1,0,1,0,0,1,0,0
0,1,1,55,1,1,1,0,0,1,0,1,96.75,5238.9,1,1,1,0,0,0,1,0
0,0,0,5,0,0,0,1,0,1,1,0,96.5,492.55,1,1,1,0,0,0,0,0
1,1,0,13,1,1,1,0,0,0,1,0,93.8,1261.0,0,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,69.85,69.85,1,1,1,0,0,0,1,0
0,1,0,51,1,0,0,0,0,1,1,1,94.65,4812.75,1,1,1,0,0,0,1,0
0,0,0,59,1,1,1,1,0,0,1,1,99.45,5623.7,0,0,1,0,0,0,0,0
0,1,0,7,0,0,0,0,0,0,0,1,69.35,451.1,1,1,1,0,0,0,1,0
0,0,0,5,0,0,1,0,1,0,1,1,89.35,461.7,1,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,1,1,1,89.3,89.3,1,0,1,0,0,0,1,0
0,1,0,11,1,0,0,0,0,0,0,1,74.35,834.2,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,44.1,44.1,1,0,0,0,0,0,1,0
1,0,0,9,1,0,0,0,0,0,0,1,74.05,678.45,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,44.45,44.45,0,1,0,0,0,0,0,1
0,0,0,61,1,1,1,1,1,1,1,0,89.65,5308.7,0,0,0,0,1,0,1,0
0,1,0,31,1,0,1,1,0,1,0,0,93.8,3019.5,1,1,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,74.35,74.35,1,1,1,0,0,0,1,0
0,0,0,8,1,0,0,0,0,1,1,0,95.65,778.1,1,0,1,0,0,0,0,0
0,0,0,5,0,0,0,0,1,0,0,1,49.2,216.9,1,1,0,0,0,0,1,0
0,0,0,52,0,1,0,1,1,0,0,0,57.95,3042.25,0,0,0,1,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,0,70.75,154.85,1,0,1,0,0,0,1,0
0,0,0,2,1,0,0,0,0,0,1,1,86.0,165.45,1,1,1,0,0,0,1,0
0,0,0,18,1,0,0,1,0,0,1,1,90.7,1597.25,1,1,1,0,0,1,0,0
0,0,0,11,0,1,0,1,0,0,0,1,79.5,795.65,0,1,1,0,0,0,0,0
0,1,0,68,0,0,1,0,1,1,0,0,64.1,4326.25,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,46.05,80.35,1,1,0,0,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,1,75.5,220.6,1,0,1,0,0,0,1,0
0,0,0,29,0,0,0,1,1,1,1,1,75.35,2243.9,0,1,0,1,0,0,0,0
0,1,0,65,1,0,1,1,1,1,1,1,107.65,7082.85,0,0,1,0,1,0,0,0
0,0,0,19,1,1,1,0,0,0,1,1,95.15,1789.25,1,0,1,0,0,0,1,0
0,1,0,33,0,1,1,1,0,0,0,1,58.45,1955.4,0,0,0,1,0,0,0,1
0,0,0,9,0,1,1,0,0,1,1,1,74.65,703.55,1,0,0,0,0,0,1,0
0,1,0,17,1,0,0,0,0,1,1,1,92.55,1515.1,1,1,1,0,0,0,1,0
0,0,0,2,0,1,1,0,0,0,0,1,53.85,108.15,1,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,69.8,69.8,1,1,1,0,0,0,1,0
0,1,1,68,1,0,1,0,1,1,1,1,103.75,7039.45,0,0,1,0,1,1,0,0
0,0,0,12,0,0,0,1,0,1,1,1,96.0,1062.1,1,0,1,0,0,0,1,0
0,1,0,71,1,1,1,1,1,1,1,0,93.2,6506.15,0,0,0,0,1,1,0,0
0,0,0,46,1,1,0,1,0,1,1,0,79.2,3593.8,0,0,0,0,1,0,0,1
0,0,0,38,0,0,1,1,1,0,0,1,84.25,3264.5,1,0,1,0,0,1,0,0
0,1,1,49,1,0,0,0,0,1,1,1,95.4,4613.95,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,1,1,1,91.3,91.3,1,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,69.25,69.25,1,0,1,0,0,0,1,0
0,1,0,55,1,1,0,0,0,1,0,1,89.8,4959.6,0,0,1,0,0,0,0,0
0,0,0,19,1,0,0,0,0,1,1,0,69.6,1394.55,0,1,0,0,0,0,0,1
0,1,1,67,1,1,0,0,1,1,1,0,106.7,7009.5,0,0,1,0,1,1,0,0
0,0,0,29,0,0,0,0,0,1,0,1,78.9,2384.15,1,0,1,0,0,0,1,0
0,0,0,27,0,0,1,1,1,1,1,0,78.2,2078.95,0,0,0,1,0,0,0,1
1,1,0,4,1,0,0,0,0,0,0,0,74.95,308.7,1,1,1,0,0,0,1,0
0,0,0,3,0,1,0,0,0,0,0,1,74.55,233.65,0,0,1,0,0,0,1,0
1,0,0,3,0,0,0,0,0,0,0,1,70.3,235.5,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,44.0,44.0,0,1,0,0,0,0,1,0
1,0,0,67,1,0,0,1,0,1,1,1,101.4,6841.05,0,1,1,0,0,1,0,0
0,1,0,14,1,0,1,1,0,0,0,1,82.65,1185.0,0,1,1,0,0,0,1,0
0,1,0,14,0,0,0,0,0,0,0,0,44.6,641.25,0,1,0,1,0,0,1,0
1,0,0,16,0,0,0,0,1,1,0,0,59.4,1023.9,1,0,0,0,0,0,1,0
1,0,0,49,1,1,1,1,1,0,1,0,103.0,5166.2,0,0,1,1,0,0,0,0
0,0,0,38,0,0,0,1,1,0,1,1,62.3,2354.8,1,1,0,1,0,0,0,1
1,1,0,52,1,0,1,1,0,1,1,1,106.5,5621.85,0,0,1,1,0,0,1,0
0,0,0,17,0,1,0,0,0,1,1,0,93.85,1625.65,1,1,1,0,0,0,1,0
1,1,0,72,1,0,1,1,1,1,1,1,110.8,7882.25,0,0,1,0,1,1,0,0
0,0,0,22,1,0,1,0,0,0,0,1,79.35,1730.35,1,1,1,0,0,0,1,0
1,1,0,72,1,1,1,1,1,0,1,0,78.45,5682.25,0,0,0,0,1,0,0,0
0,0,0,6,0,0,1,0,0,1,0,1,84.85,523.5,1,1,1,0,0,0,1,0
0,1,0,19,1,0,0,1,0,0,1,0,89.65,1761.05,1,0,1,0,0,0,0,1
0,1,0,56,1,0,1,1,1,0,0,0,90.55,5116.6,0,0,1,0,0,0,1,0
0,1,0,25,1,0,1,0,0,0,0,0,54.1,1373.0,0,0,0,0,0,0,1,0
0,0,0,2,0,0,0,1,0,0,0,1,75.8,160.75,1,0,1,0,0,0,1,0
0,0,0,2,0,1,1,0,0,1,0,1,91.15,168.5,0,0,1,0,0,0,1,0
0,0,1,2,0,0,0,0,0,1,0,1,80.65,144.15,1,0,1,0,0,0,1,0
0,1,0,62,1,0,0,1,1,1,1,1,107.6,6912.7,0,1,1,0,1,0,0,0
0,0,0,66,1,1,1,1,0,0,1,1,74.6,4798.4,0,1,0,0,1,1,0,0
0,1,0,72,1,1,1,0,1,1,0,0,99.9,7251.7,0,0,1,0,1,0,0,0
0,1,1,22,0,1,0,0,0,0,0,0,75.0,1573.95,0,1,1,0,0,0,0,0
1,0,0,21,0,0,0,1,0,1,0,1,60.05,1236.15,1,1,0,0,0,0,0,0
0,0,0,4,1,0,1,0,0,0,0,1,80.3,324.2,0,0,1,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,1,0,80.55,184.1,1,0,1,0,0,0,1,0
0,1,1,24,1,1,0,0,0,0,0,0,54.75,1338.15,1,1,0,0,0,0,1,0
0,1,0,72,1,1,1,1,1,1,1,1,90.6,6441.85,0,1,0,0,1,1,0,0
0,1,1,55,0,0,1,1,1,1,1,1,103.7,5656.75,0,0,1,1,0,0,0,0
0,0,0,9,1,0,0,0,0,1,0,1,85.35,758.6,1,1,1,0,0,0,1,0
0,0,0,34,0,0,0,0,0,0,0,1,70.0,2416.1,1,0,1,0,0,1,0,0
0,1,1,22,0,1,1,1,0,0,0,0,61.15,1422.05,1,0,0,0,0,0,0,1
0,0,0,9,1,0,0,0,0,1,1,1,94.75,889.9,1,0,1,0,0,0,1,0
0,0,0,48,1,0,1,1,0,1,1,1,107.4,5121.3,1,0,1,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,1,1,79.15,317.25,1,0,1,0,0,0,1,0
0,1,0,72,1,0,1,1,1,1,1,1,110.6,7962.2,0,1,1,0,1,1,0,0
0,1,0,65,1,0,1,1,0,1,1,1,105.5,6985.65,1,0,1,0,0,0,1,0
1,0,0,31,1,0,0,0,0,0,0,1,73.9,2217.15,1,0,1,0,0,0,1,0
0,1,0,17,1,1,1,1,0,0,0,0,90.2,1454.15,1,1,1,0,0,1,0,0
1,0,1,27,1,0,0,1,0,0,0,1,78.05,2135.5,1,0,1,0,0,0,1,0
0,0,1,36,0,0,1,0,0,1,1,1,94.7,3512.5,0,1,1,0,0,0,1,0
0,0,0,10,1,1,0,0,0,1,1,0,98.55,1008.55,1,1,1,0,0,0,1,0
1,1,0,5,1,0,1,0,0,0,0,1,81.0,371.65,1,0,1,0,0,0,1,0
0,0,1,9,0,0,1,0,0,0,0,1,50.1,484.05,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,45.1,45.1,1,1,0,0,0,0,0,0
0,1,1,53,1,1,0,1,1,1,1,0,85.7,4616.1,0,1,0,0,0,0,1,0
0,1,0,7,0,0,0,0,0,0,0,1,69.0,506.9,1,0,1,0,0,0,1,0
0,0,0,28,1,0,1,1,0,1,1,1,105.7,2979.5,1,1,1,0,0,0,1,0
0,1,0,61,1,0,1,1,0,1,1,0,80.9,4932.5,0,1,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,1,0,0,79.0,143.65,1,1,1,0,0,0,1,0
1,1,0,23,1,0,0,0,0,0,1,0,86.8,1975.85,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,70.6,70.6,1,0,1,0,0,0,1,0
1,1,1,65,1,1,1,0,0,0,0,1,85.75,5688.45,0,1,1,0,0,0,1,0
0,0,0,2,1,0,0,0,0,0,0,1,76.5,162.45,1,1,1,0,0,0,1,0
0,1,1,9,0,0,0,1,1,1,1,0,103.1,970.45,0,1,1,0,0,0,1,0
0,0,0,7,1,0,0,0,0,0,1,1,85.2,602.55,1,1,1,0,0,0,0,1
0,1,0,69,1,0,0,1,0,1,1,1,99.45,7007.6,1,1,1,0,0,1,0,0
0,0,0,28,0,0,0,1,1,0,1,0,91.0,2626.15,0,1,1,0,0,0,1,0
0,0,0,52,0,1,0,0,0,0,0,1,49.75,2535.55,0,0,0,0,0,0,0,0
0,1,0,32,1,0,1,0,0,1,1,1,98.85,3145.9,0,1,1,0,0,1,0,0
0,0,0,9,1,0,0,0,0,0,1,0,59.9,542.4,0,1,0,0,0,0,0,1
0,1,1,64,1,1,1,1,1,1,1,0,113.35,7222.75,0,0,1,1,0,0,1,0
0,0,0,12,0,0,0,0,0,0,0,1,45.0,524.35,0,0,0,0,0,0,0,0
0,0,0,35,1,0,1,0,1,0,0,0,85.3,2917.5,1,0,1,0,0,1,0,0
0,0,1,7,0,0,0,0,0,0,0,1,71.05,472.65,0,0,1,0,0,0,1,0
0,0,0,8,1,0,0,0,0,0,0,1,74.6,548.9,0,0,1,0,0,1,0,0
0,0,0,12,1,0,0,1,0,1,1,0,74.75,827.05,0,1,0,0,0,0,0,0
1,0,0,10,1,0,0,0,0,1,1,1,95.35,898.35,1,1,1,0,0,0,1,0
0,1,0,20,0,0,0,0,0,0,0,1,70.45,1470.95,1,1,1,0,0,0,1,0
1,1,1,4,0,0,0,0,0,0,0,0,46.0,181.6,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,75.05,75.05,1,0,1,0,0,0,0,1
0,0,0,12,1,0,0,0,0,0,1,1,86.55,1066.9,0,0,1,0,0,0,1,0
1,1,0,71,1,1,1,1,1,0,0,1,96.35,6766.95,0,0,1,0,1,1,0,0
0,0,0,4,0,0,0,0,0,0,0,1,70.05,266.9,1,0,1,0,0,1,0,0
0,1,0,72,1,1,1,0,1,1,1,1,109.95,7852.4,0,1,1,0,1,1,0,0
1,1,0,56,1,1,1,1,1,0,0,0,95.65,5471.75,0,0,1,1,0,0,1,0
0,0,1,11,1,0,0,0,0,0,1,0,86.2,893.2,0,1,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,69.85,69.85,1,0,1,0,0,0,1,0
0,0,1,53,1,0,1,1,1,1,1,1,84.6,4449.75,0,0,0,1,0,0,1,0
1,0,0,5,0,1,1,0,1,0,0,0,59.9,287.85,0,0,0,0,0,1,0,0
0,1,0,14,1,0,0,1,0,0,1,1,87.25,1258.6,1,0,1,0,0,0,1,0
0,0,0,18,1,0,0,1,1,1,1,1,82.0,1425.45,1,1,0,1,0,1,0,0
0,1,0,15,0,0,0,0,0,1,1,0,88.15,1390.6,1,0,1,0,0,0,1,0
0,1,1,9,1,0,0,1,0,1,0,1,90.35,767.9,0,1,1,1,0,0,1,0
0,1,0,16,1,0,0,0,0,1,0,1,84.95,1378.25,1,0,1,0,0,0,1,0
0,0,0,53,1,1,0,1,0,1,1,1,106.95,5785.5,1,0,1,1,0,1,0,0
0,0,0,4,0,0,0,0,0,0,0,0,44.55,220.75,0,1,0,0,0,0,0,1
1,0,0,8,0,0,1,0,0,1,0,1,87.1,713.6,0,0,1,0,0,0,1,0
1,0,0,6,0,1,0,0,0,1,0,1,85.15,503.6,1,1,1,0,0,0,0,0
0,0,0,45,1,0,0,1,1,0,0,1,87.25,3941.7,1,0,1,0,0,0,1,0
0,1,1,29,1,1,0,0,1,1,0,0,69.05,1958.45,0,1,0,1,0,0,0,0
0,0,0,22,0,0,0,0,0,0,0,1,69.7,1490.4,0,1,1,0,0,0,0,1
0,0,0,61,1,0,0,1,1,1,1,1,106.6,6428.4,1,0,1,0,1,0,1,0
0,0,0,3,0,0,0,0,1,1,1,1,69.35,191.35,1,1,0,0,0,0,1,0
0,1,0,40,1,0,1,0,0,1,1,1,101.3,4113.1,1,1,1,0,0,0,1,0
0,0,0,50,0,0,0,1,1,0,1,1,89.7,4304.5,0,0,1,0,1,0,0,0
0,0,0,37,0,0,0,0,0,1,1,1,64.75,2345.2,1,0,0,0,0,0,1,0
0,1,0,72,0,1,1,0,1,1,1,1,79.35,5753.25,0,1,0,0,1,0,0,0
1,1,0,6,0,0,0,1,0,1,1,1,95.75,573.75,1,1,1,0,0,0,1,0
0,1,0,45,0,1,0,1,0,0,0,0,53.3,2296.25,0,1,0,0,1,1,0,0
0,1,0,1,0,0,0,0,0,1,1,1,90.75,90.75,1,1,1,0,0,0,1,0
0,1,0,21,0,0,1,0,0,0,0,1,74.05,1565.7,1,0,1,0,0,0,0,0
0,0,0,5,0,0,0,1,1,1,1,0,75.15,392.65,0,1,0,0,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,1,75.8,246.3,1,0,1,0,0,0,1,0
0,1,1,15,0,0,1,1,1,1,1,0,76.5,1155.6,0,0,0,0,0,0,0,0
0,1,0,66,1,0,1,1,0,1,1,1,102.45,6615.15,1,0,1,1,0,1,0,0
0,0,0,23,0,0,0,0,0,1,1,1,64.9,1509.8,0,1,0,1,0,0,0,0
0,1,0,70,1,1,1,0,1,0,0,1,88.0,5986.45,0,1,1,0,1,1,0,0
0,0,0,4,0,0,0,0,0,0,0,1,44.8,176.2,0,1,0,0,0,1,0,0
1,0,0,17,0,0,1,1,0,1,0,1,89.15,1496.9,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,69.65,69.65,1,0,1,0,0,0,1,0
0,0,0,5,1,0,0,1,1,0,0,1,82.75,417.75,0,0,1,0,0,0,1,0
1,1,0,41,0,0,1,0,0,1,1,1,94.55,3851.45,0,1,1,0,0,0,1,0
0,0,0,6,1,0,0,0,0,0,0,1,74.9,469.8,1,1,1,0,0,0,1,0
0,0,0,10,1,0,0,0,0,1,1,0,95.2,930.4,1,1,1,0,0,0,1,0
0,0,0,17,0,0,0,1,0,0,0,1,76.65,1313.55,1,1,1,0,0,0,1,0
1,0,0,3,0,0,0,0,0,0,0,1,70.4,204.7,1,0,1,0,0,0,1,0
0,1,0,38,1,0,0,1,1,1,1,1,105.0,4026.4,1,0,1,0,0,0,1,0
0,0,0,13,1,1,1,1,1,1,1,0,88.95,1161.75,0,0,0,0,1,1,0,0
0,0,0,57,0,0,0,1,0,1,1,1,95.25,5464.65,1,0,1,0,1,0,1,0
1,0,0,46,0,0,1,0,0,1,1,0,95.25,4424.2,1,0,1,1,0,1,0,0
0,0,0,1,1,0,0,0,0,1,1,0,95.65,95.65,1,0,1,0,0,0,0,1
0,1,1,72,0,1,0,1,1,1,1,1,104.9,7559.55,0,1,1,0,1,1,0,0
0,1,0,26,1,0,0,0,0,1,0,1,83.75,2070.6,1,1,1,0,0,0,1,0
0,0,0,32,1,1,0,0,1,0,0,0,87.65,2766.4,0,1,1,0,0,0,0,0
0,0,0,12,1,0,1,1,0,1,1,1,106.7,1253.9,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,71.1,71.1,0,0,1,0,0,0,0,1
0,0,0,41,1,0,1,1,0,1,1,1,104.7,4346.4,1,1,1,0,0,0,1,0
0,0,0,50,0,1,1,0,1,0,1,1,93.5,4747.5,0,1,1,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0,1,74.9,74.9,1,0,1,0,0,0,1,0
0,0,0,31,1,0,0,0,0,1,0,1,86.55,2697.4,1,0,1,0,0,1,0,0
0,0,0,36,1,0,1,0,0,1,1,1,99.15,3615.6,1,0,1,0,0,0,1,0
1,0,0,29,1,0,0,0,1,1,1,0,98.65,2862.75,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1,1,79.6,79.6,1,0,1,0,0,0,1,0
0,1,0,70,1,0,1,1,1,1,1,1,109.5,7674.55,1,0,1,1,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0,1,50.15,50.15,1,1,0,0,0,0,0,1
0,0,0,71,1,1,0,1,0,1,1,0,106.7,7382.25,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,1,0,1,1,0,94.4,94.4,1,0,1,0,0,0,1,0
0,1,0,34,1,1,0,0,1,0,0,1,60.85,2003.6,0,0,0,0,0,0,0,0
0,1,0,11,1,0,0,0,1,0,1,1,66.35,740.8,1,0,0,0,0,0,1,0
1,0,0,32,0,0,1,0,0,0,0,1,74.4,2276.95,1,0,1,0,0,0,1,0
0,1,0,40,1,0,1,1,0,1,1,1,106.0,4178.65,0,1,1,1,0,0,0,0
0,1,1,56,1,1,1,0,1,0,1,1,75.85,4261.2,0,1,0,0,1,1,0,0
1,0,0,9,1,0,0,0,0,0,1,1,85.05,746.5,1,1,1,0,0,0,1,0
1,0,0,2,0,0,0,0,0,0,0,1,70.2,115.95,1,0,1,0,0,0,0,0
0,0,0,6,0,0,0,0,1,0,0,1,49.65,267.35,1,0,0,0,0,0,0,0
0,1,1,24,0,1,0,1,0,0,0,1,56.25,1454.25,0,1,0,1,0,1,0,0
0,0,0,3,1,0,0,1,0,1,1,1,100.95,329.95,1,1,1,0,0,0,1,0
0,1,0,67,1,1,0,0,0,1,1,1,75.5,5229.45,0,0,0,0,1,0,1,0
0,0,0,6,1,0,1,1,1,1,1,1,109.9,669.45,1,0,1,0,0,1,0,0
0,0,0,42,1,1,1,1,0,0,1,1,99.0,4298.45,0,1,1,1,0,0,1,0
0,0,0,54,1,0,1,1,1,1,1,0,111.1,6014.85,1,0,1,0,0,0,1,0
0,1,0,67,1,1,1,1,1,0,0,0,70.9,4677.1,0,1,0,0,1,1,0,0
0,1,0,25,1,0,0,1,0,0,1,1,89.1,2368.4,1,0,1,0,0,0,1,0
0,1,0,41,0,0,1,1,1,0,0,1,86.2,3339.05,0,0,1,1,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,1,74.25,210.3,1,0,1,0,0,0,1,0
0,1,0,50,1,1,1,0,1,1,1,1,109.65,5405.8,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,1,75.7,75.7,1,0,1,0,0,0,1,0
0,1,1,67,1,0,1,1,1,1,1,1,112.35,7388.45,0,0,1,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,69.35,69.35,1,1,1,0,0,0,1,0
1,0,0,55,1,1,0,0,0,1,1,1,98.8,5617.75,1,1,1,0,0,0,1,0
0,0,0,62,1,1,1,1,1,0,0,0,69.4,4237.5,0,1,0,0,1,0,0,0
0,1,0,10,1,0,1,1,0,1,1,1,102.1,1068.85,1,0,1,0,0,1,0,0
0,0,0,33,1,1,0,0,0,0,1,1,90.65,2989.6,0,0,1,0,0,0,1,0
0,0,0,41,1,0,1,1,0,1,1,1,106.3,4443.45,1,0,1,0,0,0,1,0
0,1,1,40,1,0,1,1,0,1,0,1,96.35,3915.4,0,0,1,0,0,1,0,0
0,1,0,51,0,1,1,0,1,0,0,1,60.5,3145.15,0,0,0,1,0,0,0,0
0,1,1,63,0,0,1,1,0,0,0,1,80.3,4896.35,0,1,1,0,0,1,0,0
0,0,0,7,1,0,0,0,0,0,1,1,86.8,620.35,1,1,1,0,0,0,1,0
1,0,0,5,1,0,0,0,0,1,0,1,83.15,446.05,1,0,1,0,0,1,0,0
1,0,0,2,0,0,0,0,0,0,0,1,44.7,93.7,1,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,45.4,45.4,0,0,0,0,0,0,0,1
0,1,1,63,1,0,1,1,0,1,1,1,104.8,6597.25,0,1,1,0,1,0,0,0
0,1,0,52,1,0,1,0,1,1,1,1,102.7,5138.1,0,0,1,0,0,1,0,0
0,0,0,2,1,0,0,0,0,0,1,0,62.05,118.3,1,1,0,0,0,0,0,0
1,1,0,55,0,0,0,1,1,1,0,0,88.8,4805.3,0,0,1,0,1,1,0,0
0,1,0,30,1,0,0,0,0,1,1,1,94.05,2866.45,1,1,1,0,0,1,0,0
0,0,0,1,1,0,1,0,0,0,1,1,90.85,90.85,1,1,1,0,0,1,0,0
